transaction_id,customer_name,email,age,country,product_category,unit_price,quantity,transaction_date,payment_method
ORD101285,Rachel Johnson,,59.0,USA,Electronics,,,2024-10-10,Cash
ORD101286,Troy Tucker,garciakevin@yahoo.com,68.0,United States,Home,"1,500",1,2025-10-15,Cash
ORD101287,Jennifer Jacobson,,,Nigeria,Electronics,499.99,1,2025-02-16,Card
ORD101288,Bradley Vargas,randallrichmond@king-hughes.com,66.0,United States,electronics,1200,1,2024-03-07,Transfer
ORD101289,Ryan Delgado,brittany33@yahoo.com,38.0,Nigeria,Groceries,500,2,2024-06-28,Cash
ORD101290,Tony Vasquez,michael62@gmail.com,39.0,Ghana,Groceries,500,1,2024-08-27,Cash
ORD101291,Cheryl Thomas,dgriffin@lambert.biz,43.0,USA,Groceries,500,3,2025-01-21,Transfer
ORD101292,Amber York,juliavargas@turner.org,60.0,USA,Electronics,500,2,2024-11-30,Card
ORD101293,Patrick Burton,,56.0,Turkey,Electronics,499.99,2,2025-12-05,Cash
ORD101294,Nicole Baker,jeremy50@gmail.com,59.0,United States,Fashion,500,5,2025-11-29,Card
ORD101295,Julie Carter,bsmith@lutz.com,27.0,Nigeria,Fashion,500,,2025-04-14,Cash
ORD101296,Sheri Kennedy,kenneth88@patterson.com,51.0,Ghana,Groceries,499.99,4,2026-01-11,Transfer
ORD101297,Haley Owen,mlee@lopez.com,,Ghana,electronics,2500,2,2024-04-22,
ORD101298,David Andrews,jakelopez@pugh-walker.com,60.0,United States,Electronics,2500,3,2025-12-14,Cash
ORD101299,James Thomas,carlamclaughlin@yahoo.com,58.0,United States,Groceries,2500,3,2024-04-01,Card
ORD101300,Bradley Brown,dmiddleton@yahoo.com,58.0,United Kingdom,Groceries,500,2,2024-03-30,Transfer
ORD101301,Rebecca Pierce,steveyoung@gmail.com,25.0,United Kingdom,Groceries,499.99,3,2024-10-15,Transfer
ORD101302,Kelly Long,renee08@ortiz-henderson.info,61.0,United Kingdom,Fashion,500,5,2025-06-20,Cash
ORD101303,Jamie Santos,santanajames@yahoo.com,56.0,United Kingdom,Groceries,2500,1,2025-05-31,card
ORD101304,Justin Abbott,terri21@mckay-wagner.net,45.0,Nigeria,Electronics,500,1,2024-06-18,Card
ORD101305,Cindy Lopez,timothy59@curtis.com,68.0,Nigeria,Groceries,"1,500",,2025-06-16,
ORD101306,David Kent MD,mcdonaldpamela@alexander-marquez.org,34.0,Ghana,Home,1200,3,2025-09-27,
ORD101307,Ronald Price,williamsmarcus@yahoo.com,64.0,United Kingdom,Fashion,"1,500",4,2024-09-08,Cash
ORD101308,Anthony Miller,fmiller@carpenter.com,47.0,Nigeria,Electronics,500,4,2024-12-11,Card
ORD101309,Andrew Green,zedwards@hotmail.com,28.0,United Kingdom,electronics,,3,2024-11-18,Cash
ORD101310,Michael Nicholson,christopher13@gmail.com,26.0,Turkey,Electronics,1200,1,2025-11-09,
ORD101311,Anne Landry,heathersantos@yahoo.com,41.0,nigeria,Groceries,,5,2025-04-18,Card
ORD101312,Kyle Parker,ksellers@hotmail.com,59.0,United States,Groceries,"1,500",-1,2024-10-23,
ORD101313,Omar Rogers,,18.0,United States,Home,500,1,2025-03-29,Transfer
ORD101314,David Garcia,ymcintosh@johnson-boyd.biz,58.0,Ghana,Home,500,1,2025-03-12,Cash
ORD101315,Julie Rivera,codymckinney@dixon.com,36.0,nigeria,Fashion,1200,,2024-08-15,Card
ORD101316,Alexandra Stark,xedwards@gmail.com,18.0,nigeria,electronics,1200,1,2025-09-17,
ORD101317,William Quinn,ellischeryl@butler.info,58.0,United States,Groceries,1200,2,,card
ORD101318,Keith Hawkins,ahill@brown-brooks.info,46.0,Turkey,Fashion,,1,2025-01-24,Card
ORD101319,Jennifer Carter,samuel67@gmail.com,69.0,United States,Groceries,2500,1,2025-07-19,Cash
ORD101320,William Shields,brian76@barnes-kim.com,24.0,nigeria,Electronics,"1,500",1,2024-07-19,Cash
ORD101321,Steven Ortega,megan24@gmail.com,30.0,nigeria,Fashion,2500,2,2024-02-26,
ORD101322,Alicia Phillips,dellison@pierce-lynch.com,59.0,USA,electronics,2500,1,2024-06-24,Cash
ORD101323,Brittany Castro,haynesjessica@jones.com,25.0,United States,Electronics,500,,2025-05-06,Transfer
ORD101324,Howard Hess,ballaustin@hotmail.com,21.0,USA,electronics,2500,5,2024-06-27,Cash
ORD101325,Nicholas Todd,tlewis@yahoo.com,,USA,Fashion,"1,500",,2025-02-16,
ORD101326,Gerald Perez,,68.0,Ghana,electronics,1200,4,2025-12-19,Cash
ORD101327,Christopher Reynolds,sarahcook@dixon.info,51.0,Nigeria,Electronics,"1,500",5,2024-04-23,Card
ORD101328,Troy Bishop,jamessmith@gmail.com,67.0,Turkey,Groceries,2500,4,2025-02-13,Transfer
ORD101329,Marcus Riley,vasquezheather@adams.biz,,United States,electronics,499.99,1,2024-11-23,
ORD101330,Jonathan Morgan,xcordova@mccoy.biz,43.0,nigeria,Fashion,500,3,2024-11-19,
ORD101331,Norma Ruiz DDS,,65.0,Nigeria,Electronics,499.99,1,,Transfer
ORD101332,Larry Pollard,derekguzman@hotmail.com,51.0,Nigeria,electronics,"1,500",3,2025-03-24,Transfer
ORD101333,Samuel King,,21.0,Nigeria,Groceries,"1,500",1,2025-12-06,Transfer
ORD101334,Chase Smith,jasonleonard@gmail.com,34.0,Nigeria,electronics,"1,500",1,2025-01-03,Transfer
ORD101335,Melissa Walls,kathylewis@garrett.com,,Nigeria,Groceries,1200,2,2024-08-17,Transfer
ORD101336,Megan Hill,kzamora@hill.com,30.0,Nigeria,Fashion,,2,2024-06-07,Transfer
ORD101337,Micheal Parker,diane19@gmail.com,43.0,Nigeria,Groceries,1200,5,2025-08-07,Transfer
ORD101338,Randy Hansen,emilygreen@yahoo.com,54.0,Nigeria,Fashion,"1,500",3,2025-01-10,card
ORD101339,Nicole Fleming,jamescallahan@gmail.com,65.0,United States,Fashion,499.99,1,2025-03-03,Transfer
ORD101340,Leslie Herring,yandrade@charles-strong.com,65.0,United States,Electronics,,2,2025-08-11,Card
ORD101341,Johnny Evans,jennifer98@yahoo.com,31.0,Ghana,Electronics,2500,5,2026-01-08,Card
ORD101342,Jessica Baker,davidpreston@chambers.com,62.0,United States,Groceries,2500,,2026-01-14,card
ORD101343,George Goodwin,qwilliamson@whitehead.com,63.0,Nigeria,Fashion,1200,1,2024-11-16,card
ORD101344,Larry Navarro,layala@hotmail.com,26.0,USA,Groceries,1200,2,2025-06-22,Cash
ORD101345,Johnny Lyons,jacksonamy@yahoo.com,53.0,Ghana,electronics,,2,2024-10-29,Transfer
ORD101346,Gina Ayers,djones@gmail.com,,Turkey,electronics,499.99,4,2024-04-18,Cash
ORD101347,Gregory Bauer,,39.0,Ghana,Groceries,499.99,2,2025-05-15,card
ORD101348,Mr. Mario Frank,,35.0,USA,Electronics,,-1,2025-11-02,Transfer
ORD101349,Barbara Campbell,bnelson@hotmail.com,61.0,Nigeria,Groceries,499.99,4,2024-11-02,Transfer
ORD101350,Kara Ramirez,samanthahernandez@carter.com,43.0,Nigeria,Home,500,1,2025-12-17,Transfer
ORD101351,Casey Harrell,alexblevins@hotmail.com,35.0,Ghana,Groceries,500,1,2025-07-21,
ORD101352,Penny Cobb,pdecker@hotmail.com,30.0,Nigeria,Fashion,500,-1,2025-06-22,card
ORD101353,Erica Johnson,sabrinadunn@brown-lang.com,52.0,USA,electronics,,1,2025-01-28,Card
ORD101354,Todd Livingston,,39.0,USA,Groceries,"1,500",4,2024-10-30,Transfer
ORD101355,Emily Johnson,amy71@harris.net,60.0,Ghana,Electronics,,3,2025-01-15,
ORD101356,Tammy Villarreal,patelalex@yahoo.com,25.0,Nigeria,Groceries,500,,2024-08-31,card
ORD101357,Mary Campbell,taylorsarah@davis.com,56.0,nigeria,Groceries,"1,500",1,2025-03-18,Cash
ORD101358,Joshua Garcia,annette15@gmail.com,50.0,USA,Electronics,1200,2,2025-03-20,Cash
ORD101359,Vanessa Farmer,drush@smith-valencia.biz,56.0,USA,Groceries,500,2,2024-08-16,
ORD101360,Brian Graves,davidfrank@dean.com,32.0,nigeria,electronics,1200,2,2024-06-17,card
ORD101361,John Marquez,meghanhuerta@gmail.com,56.0,United States,electronics,500,2,,Cash
ORD101362,Emily Ortiz,xmoody@hotmail.com,69.0,Nigeria,Home,1200,,2025-07-15,Cash
ORD101363,Jeremy Robbins,gregory10@gmail.com,23.0,United States,Fashion,500,2,2025-10-07,Card
ORD101364,Victoria Wiggins,richardsonstephanie@vaughan-miller.com,39.0,Nigeria,Groceries,1200,3,2024-02-26,Cash
ORD101365,Ryan Anderson,ramosdiane@hotmail.com,50.0,Turkey,Home,1200,3,2025-07-19,Card
ORD101366,Robin West,carriepatterson@hotmail.com,65.0,United Kingdom,Home,2500,4,2025-02-05,Card
ORD101367,Victoria Nguyen,davidkerr@clayton.com,68.0,United States,Electronics,500,5,2024-09-04,Card
ORD101368,Michael Conley,stephen56@hart.com,58.0,Turkey,Groceries,"1,500",1,2025-06-05,card
ORD101369,Devin Roberts,thompsontina@jacobs.biz,,United Kingdom,Fashion,"1,500",2,2025-01-28,Transfer
ORD101370,Jessica Davis,adam67@hotmail.com,46.0,Nigeria,electronics,500,2,2024-06-19,Cash
ORD101371,Susan Hoffman,michaelpotts@davis.net,38.0,Ghana,Groceries,"1,500",2,2024-03-31,card
ORD101372,Michelle Carter,murilloedward@lopez-davila.com,23.0,United Kingdom,Electronics,500,3,2025-11-18,Cash
ORD101373,Kendra Gibbs,,18.0,United States,electronics,500,5,2026-01-20,Cash
ORD101374,Cody Williams,johnandrews@blackwell.net,68.0,nigeria,Fashion,1200,3,2024-05-23,Card
ORD101375,Angela Blevins,cameron79@nelson.org,27.0,USA,Electronics,,5,,Card
ORD101376,Stephanie White,jamesburns@gmail.com,22.0,USA,Groceries,1200,3,2025-10-14,Transfer
ORD101377,Deborah Green,brandi49@wolf.biz,48.0,United States,Groceries,2500,,2024-09-24,Transfer
ORD101378,Rachael Smith,,67.0,United States,Electronics,1200,2,2026-01-15,Transfer
ORD101379,Nicholas Norman,ljones@hotmail.com,18.0,United States,electronics,,1,2026-02-03,card
ORD101380,Kelly Nguyen,gabrielle90@yahoo.com,47.0,United Kingdom,Electronics,1200,2,2024-09-22,Cash
ORD101381,Amber Kerr,peggy54@mcclain-frost.com,35.0,USA,Electronics,1200,4,2024-12-05,Card
ORD101382,Samantha Garrett,cohenkelly@yahoo.com,30.0,United Kingdom,Groceries,499.99,4,2025-12-07,Transfer
ORD101383,Mr. James Chavez,brianfrost@yahoo.com,20.0,Turkey,Groceries,1200,5,2024-04-26,Cash
ORD101384,Sara Bennett,jasonwise@love-thomas.com,42.0,USA,electronics,1200,2,2024-10-17,Transfer
ORD101385,James Olsen,joelsherman@gross-randall.net,19.0,United Kingdom,electronics,500,4,2026-02-01,card
ORD101386,Michael Washington,qarnold@medina-anderson.com,61.0,nigeria,Groceries,2500,2,2024-10-04,Cash
ORD101387,Amber Brown,,36.0,United States,Electronics,499.99,5,,Card
ORD101388,James Gibson,leonjason@gmail.com,54.0,United States,Electronics,1200,1,,card
ORD101389,Michael Erickson,hmartinez@yahoo.com,63.0,Ghana,Home,,,2024-12-26,
ORD101390,Lynn Lawrence,ana01@lane.com,,Nigeria,electronics,1200,5,2025-06-07,Card
ORD101391,Cody Koch,john06@hotmail.com,27.0,Nigeria,Electronics,499.99,5,2025-03-04,Cash
ORD101392,David Johnson,kleinmelanie@alexander-sullivan.com,46.0,USA,Electronics,499.99,3,2024-04-14,Card
ORD101393,Thomas Morgan,david82@gomez.info,29.0,Ghana,electronics,2500,,2024-07-15,Card
ORD101394,Laura Ford,jerry40@hotmail.com,32.0,Nigeria,Groceries,500,5,2024-10-08,Card
ORD101395,Brian Lam,mariarocha@hotmail.com,63.0,Turkey,electronics,"1,500",3,2025-03-08,Card
ORD101396,Linda Lee,andrew67@mcclain.com,40.0,United Kingdom,Home,499.99,5,2025-01-09,Cash
ORD101397,Lauren Johnson,bwells@gmail.com,,United States,Electronics,,1,2024-04-20,Card
ORD101398,Mindy Craig,vtaylor@gmail.com,40.0,Ghana,Electronics,499.99,3,2026-01-19,Card
ORD101399,Alex Curry,mark35@brown.biz,39.0,Nigeria,electronics,1200,3,2025-07-19,card
ORD101400,Sharon Mills,,46.0,Nigeria,Fashion,500,4,2024-12-16,Card
ORD101401,Richard Wright,jacobsdavid@gmail.com,34.0,Nigeria,electronics,499.99,4,2024-09-09,Card
ORD101402,Todd Norris,jenniferbruce@mcgrath.com,64.0,Ghana,Electronics,,1,2026-01-08,Cash
ORD101403,Jeffrey Wood,andrea46@gmail.com,42.0,United States,Groceries,500,2,2024-05-13,card
ORD101404,Matthew Barker,,29.0,United States,Fashion,1200,4,2024-11-06,Cash
ORD101405,Andrea Wilson,jose33@gmail.com,36.0,United Kingdom,Groceries,500,3,2025-02-16,Card
ORD101406,Gregory Jordan,melissa35@ramos.com,38.0,nigeria,Home,500,,2024-03-21,Cash
ORD101407,Jason Mcclure,thomasjames@west.biz,46.0,United States,Home,500,-1,2025-08-02,
ORD101408,Jamie Glass,,24.0,Ghana,Home,1200,,2025-04-26,Cash
ORD101409,Carol Yang,kathryn26@hotmail.com,69.0,USA,Electronics,500,4,2025-08-22,Card
ORD101410,Michael Huber,hrodriguez@bell.net,49.0,Nigeria,electronics,500,1,2024-02-22,
ORD101411,Aaron Price,emily41@walsh.net,35.0,United Kingdom,Groceries,500,3,2025-03-28,Card
ORD101412,Tom Barnett,tthompson@hotmail.com,27.0,Nigeria,Home,499.99,2,2025-12-18,Card
ORD101413,Daniel Carlson,uduarte@yahoo.com,19.0,United States,Groceries,1200,4,2025-07-31,Transfer
ORD101414,Jonathan Flores,brownkelly@yahoo.com,39.0,USA,Fashion,500,1,2024-12-28,Cash
ORD101415,Jonathan Watson,jason27@yahoo.com,59.0,Nigeria,Groceries,"1,500",3,2024-02-23,Transfer
ORD101416,Carla Moore,,46.0,nigeria,Fashion,1200,2,2024-04-10,Cash
ORD101417,Victoria Ramirez,hermanmichael@gmail.com,,Nigeria,Electronics,,2,2024-07-04,Card
ORD101418,Amy Knapp,pturner@yahoo.com,60.0,Turkey,Groceries,499.99,3,2024-07-10,
ORD101419,William Young,rebecca91@carter.biz,59.0,Ghana,Groceries,1200,2,2025-12-28,Card
ORD101420,Anthony Rice,youngsusan@campos.org,36.0,United States,Electronics,2500,1,2025-04-10,Cash
ORD101421,Marvin Bernard,tberger@burch.com,50.0,Ghana,electronics,2500,1,2024-03-31,Card
ORD101422,Jonathan Anderson,wbonilla@yahoo.com,53.0,USA,Electronics,2500,,2025-12-23,Card
ORD101423,Chase Kaufman,munozfelicia@gmail.com,27.0,United States,Groceries,"1,500",2,2024-04-29,card
ORD101424,Steven Walton,harveyrobert@mayer.info,,United Kingdom,Groceries,500,2,2024-06-30,Transfer
ORD101425,Victor Smith,austin49@yahoo.com,53.0,United States,Electronics,,2,2024-05-16,Transfer
ORD101426,Mark Solis,allenheidi@hotmail.com,56.0,United States,electronics,500,2,2024-07-01,
ORD101427,Michael James,ogarrison@payne.com,59.0,Nigeria,Groceries,"1,500",-1,,card
ORD101428,Maria Perkins,hawkinssean@hotmail.com,24.0,Ghana,Electronics,"1,500",5,2025-04-01,card
ORD101429,Priscilla Williams,kmills@yahoo.com,33.0,nigeria,Electronics,500,2,2024-11-20,Cash
ORD101430,Vicki Parks,,51.0,United States,Home,,5,2024-03-21,card
ORD101431,Amanda Jordan,ychavez@reid-leon.com,39.0,United States,Groceries,499.99,2,2024-10-02,Card
ORD101432,Samantha Daugherty,andrea49@gmail.com,47.0,United Kingdom,Groceries,2500,2,2025-02-28,card
ORD101433,Kelli Marshall,flane@nelson.com,60.0,USA,Fashion,499.99,2,2024-11-13,Card
ORD101434,Rachel Patel,,26.0,Nigeria,electronics,500,4,2025-11-22,Cash
ORD101435,Lisa Jones,epierce@hodge.biz,,nigeria,Electronics,2500,,2025-11-28,Card
ORD101436,Renee Reese,eric46@berry.com,62.0,nigeria,Electronics,2500,4,2025-09-18,Card
ORD101437,Brenda Parrish,clayton44@hotmail.com,29.0,Nigeria,Electronics,"1,500",1,2024-08-22,Transfer
ORD101438,Debra Graham,amy37@hotmail.com,35.0,Nigeria,Home,2500,1,2025-03-10,Cash
ORD101439,Ashley Osborne,johnhess@gmail.com,,USA,Fashion,500,2,2026-02-08,Card
ORD101440,Emily Parker,jessica45@yahoo.com,45.0,Ghana,Home,499.99,1,2025-08-11,Card
ORD101441,Jacob Bryan,jenniferreyes@hotmail.com,26.0,Nigeria,Electronics,499.99,1,2025-02-18,card
ORD101442,Tina Alvarado,kristophercalhoun@matthews-king.com,47.0,Nigeria,Electronics,1200,1,2025-07-28,card
ORD101443,Scott Watson,watersdiana@gmail.com,58.0,Ghana,Groceries,1200,2,2025-02-27,Card
ORD101444,Mary Gardner,bakermichael@cabrera.com,28.0,Nigeria,Fashion,500,1,2024-08-17,Card
ORD101445,Timothy Brandt,iwalker@gmail.com,59.0,Ghana,Home,,4,2025-09-13,Cash
ORD101446,Ronald Barker,steelekaren@yahoo.com,49.0,United States,Fashion,500,2,2026-01-21,Cash
ORD101447,Brian Howe,ccurry@gmail.com,56.0,Turkey,Groceries,1200,3,,Transfer
ORD101448,Walter Chambers,robert33@irwin-burns.info,63.0,nigeria,Electronics,499.99,,2025-09-02,
ORD101449,Brandon Castro,hunterglen@gmail.com,24.0,nigeria,Groceries,499.99,5,2024-07-17,Transfer
ORD101450,Tina Phillips,,47.0,USA,Electronics,2500,5,2025-08-08,Card
ORD101451,Angela Harding,brandon04@yahoo.com,28.0,United States,electronics,499.99,2,2025-04-08,Cash
ORD101452,Jacqueline Summers,julie46@moore.org,35.0,Turkey,electronics,499.99,2,2025-07-27,card
ORD101453,Patrick Sampson,laura70@kelly.com,26.0,United Kingdom,Fashion,499.99,2,2024-04-27,Card
ORD101454,Andrea Shaw,gscott@hotmail.com,,Nigeria,electronics,1200,2,,Cash
ORD101455,Heather Farley,sherry89@gmail.com,27.0,Nigeria,Fashion,2500,4,2025-05-04,Transfer
ORD101456,Daniel Robinson,audrey05@flores.org,59.0,Nigeria,Groceries,,4,2026-01-17,Transfer
ORD101457,Kevin Carter,gardnermelinda@price.net,47.0,Nigeria,Home,,2,2025-09-12,Transfer
ORD101458,Kathy Snyder,deckerjulie@gmail.com,65.0,Nigeria,Groceries,500,3,2024-03-14,Card
ORD101459,Nicholas Miller,jamiehall@gmail.com,68.0,Ghana,electronics,1200,5,2025-10-20,Card
ORD101460,Sydney Johnson MD,mrice@foster.net,27.0,Nigeria,Fashion,1200,3,2024-11-17,Transfer
ORD101461,Elizabeth Boyer,lindsey54@hotmail.com,19.0,Nigeria,Home,500,1,2025-03-25,Transfer
ORD101462,Jacob Smith,allenbrenda@hotmail.com,48.0,Nigeria,Home,"1,500",2,2024-10-07,Cash
ORD101463,Paul Norton,tiffany51@jackson.com,37.0,United Kingdom,Fashion,500,2,2025-11-24,Transfer
ORD101464,Claudia Smith,wking@gmail.com,34.0,Ghana,Fashion,500,4,2025-09-03,Cash
ORD101465,Jeffrey Watkins,jerome50@wright-taylor.info,40.0,Nigeria,Electronics,2500,1,2024-04-15,Card
ORD101466,Sierra Smith,lopezsherry@roach.net,57.0,USA,Groceries,1200,1,2025-05-09,Card
ORD101467,Jeffrey Giles,robertcunningham@gmail.com,20.0,United States,Groceries,500,1,2025-01-14,Transfer
ORD101468,Alicia Armstrong,cgreen@yahoo.com,37.0,USA,Groceries,499.99,1,2025-03-02,Card
ORD101469,Donald Brown,hvelasquez@hotmail.com,60.0,United Kingdom,Groceries,"1,500",-1,2024-09-29,Cash
ORD101470,April Morris,johnsmith@hotmail.com,65.0,Nigeria,Fashion,1200,4,2025-06-05,card
ORD101471,Jessica Jenkins,william18@yahoo.com,37.0,Nigeria,Fashion,,2,2024-07-22,Cash
ORD101472,Catherine Nelson,ksmith@terry.com,54.0,nigeria,Electronics,500,5,2024-06-16,Card
ORD101473,Caroline Willis,catherinecook@yahoo.com,21.0,Ghana,Electronics,500,2,2026-01-28,Card
ORD101474,Mackenzie Bates,nortonwilliam@hotmail.com,44.0,Nigeria,electronics,499.99,4,2025-08-17,Cash
ORD101475,Kelly Roberts,johnruiz@ford.com,52.0,United Kingdom,Fashion,1200,5,2024-10-27,card
ORD101476,Shawn Massey Jr.,pam95@schultz.com,52.0,Nigeria,Electronics,"1,500",3,2025-03-13,Cash
ORD101477,Ms. Marilyn Taylor,pamela64@gmail.com,54.0,Nigeria,Groceries,2500,3,2025-04-07,card
ORD101478,Stephanie Payne,alexis82@yahoo.com,22.0,Turkey,Groceries,500,5,2024-06-20,Transfer
ORD101479,Sandra Dunn,michael88@gmail.com,26.0,Ghana,Groceries,500,2,2024-04-19,Cash
ORD101480,Veronica Parks,timothymendoza@yahoo.com,,Turkey,Electronics,500,1,2025-03-14,Card
ORD101481,Heather Pearson,hkelly@alvarez.biz,52.0,United Kingdom,electronics,499.99,1,,Card
ORD101482,Karla Chan MD,jacksonallison@smith.com,23.0,Nigeria,Electronics,500,1,2025-03-02,Card
ORD101483,Dr. Patricia Mcbride,fdrake@wilson.com,32.0,USA,electronics,"1,500",4,2024-05-09,Card
ORD101484,Jason Case,wvaldez@baker-espinoza.info,46.0,Ghana,Electronics,2500,2,,Transfer
ORD101485,Alex Alexander,tcraig@jenkins-griffin.com,45.0,Turkey,Electronics,1200,5,2025-04-25,Card
ORD101486,Jordan Ortiz,darrellnelson@gmail.com,63.0,United Kingdom,Electronics,2500,-1,2025-09-28,Transfer
ORD101487,Virginia Gonzalez DVM,riveranicholas@hull.org,59.0,Ghana,electronics,499.99,2,2026-02-07,Transfer
ORD101488,Carrie Ryan,makaylahamilton@hotmail.com,68.0,nigeria,Groceries,1200,1,2025-01-10,Transfer
ORD101489,Mr. Norman Wyatt,,,Nigeria,Fashion,,1,2024-12-30,Cash
ORD101490,Casey Sosa,anthonymeyer@yahoo.com,57.0,Ghana,Fashion,500,,2024-11-10,card
ORD101491,Mr. Benjamin Page,david50@hotmail.com,66.0,USA,Home,500,3,2025-10-21,Cash
ORD101492,Matthew Snyder,djohnson@jones-singh.com,30.0,Nigeria,Electronics,499.99,5,2025-01-03,Cash
ORD101493,Joseph Rivera,kathleenmartinez@stuart-williams.com,20.0,United States,Groceries,499.99,3,2025-10-09,Cash
ORD101494,Cynthia Clarke,clarkmeghan@gmail.com,52.0,nigeria,electronics,1200,3,2024-08-18,card
ORD101495,Shannon Fox,larry58@gmail.com,35.0,Ghana,Fashion,2500,1,2025-07-13,Cash
ORD101496,Eric Bryant,ugriffin@gmail.com,58.0,Ghana,Electronics,1200,1,2025-09-03,Transfer
ORD101497,Chelsea Duncan,lauragriffin@perez.com,35.0,Nigeria,Home,1200,5,2025-12-26,Transfer
ORD101498,Megan Anderson,zchase@robertson-gray.com,69.0,Turkey,Home,"1,500",3,2025-10-07,Cash
ORD101499,Sean Pierce,heidi01@jackson-cordova.com,35.0,United States,Groceries,,3,2025-10-24,Transfer
ORD101500,James Wallace,brittany61@hotmail.com,57.0,United States,Groceries,1200,1,2025-10-09,Card
ORD101501,Michele Munoz,orobinson@barnes.net,,nigeria,Fashion,,3,2024-06-21,Card
ORD101502,Chad Herrera,clarkjames@yahoo.com,34.0,United Kingdom,Groceries,499.99,4,2025-12-17,Transfer
ORD101503,Elizabeth Sullivan,charper@love-dunlap.net,45.0,Nigeria,Groceries,1200,1,2025-01-10,Transfer
ORD101504,Michael Williams,vjohnston@gmail.com,29.0,USA,Home,"1,500",1,2024-06-08,Cash
ORD101505,Sherri Young,adamsthomas@hotmail.com,20.0,United Kingdom,Home,,3,2024-03-06,Cash
ORD101506,Michael Cervantes,erinrice@yahoo.com,,nigeria,Fashion,2500,3,2026-01-06,Cash
ORD101507,Mary Ramos,williamking@cordova.com,46.0,United States,Groceries,,2,2025-02-12,Card
ORD101508,Dawn Green,larry51@stephenson.biz,26.0,USA,Home,,3,2025-01-09,Card
ORD101509,Susan Jones,marthamelendez@yahoo.com,29.0,Ghana,Groceries,2500,,2025-11-23,Cash
ORD101510,Tracie Tran,revans@gmail.com,35.0,United States,Electronics,500,5,2026-01-05,Cash
ORD101511,Jennifer Ferguson,zgomez@buck-simmons.net,33.0,United States,Fashion,1200,-1,2024-10-21,
ORD101512,Dustin Bass,johnsongloria@gmail.com,35.0,Ghana,Electronics,2500,1,2025-05-19,
ORD101513,Eric Brown,kking@gmail.com,33.0,United States,Fashion,500,2,2024-11-24,Card
ORD101514,Damon Sanchez III,carrangie@gmail.com,30.0,USA,Groceries,500,3,2024-06-04,Card
ORD101515,Brittany Kelley,thall@payne.com,33.0,Turkey,Fashion,500,5,2024-07-30,Cash
ORD101516,William Allen,ivanmunoz@yahoo.com,66.0,Nigeria,Groceries,500,5,2025-09-14,Card
ORD101517,John Gallagher,tamara83@bailey.net,18.0,Turkey,Fashion,,1,2025-12-28,Cash
ORD101518,Regina Baker,raybrittney@hotmail.com,22.0,Nigeria,Home,,2,2025-04-03,Cash
ORD101519,Justin Lewis,mallory26@yahoo.com,58.0,Nigeria,Groceries,500,1,2025-05-23,Card
ORD101520,Ronald Lewis,suttonkristen@berry.com,38.0,Ghana,Fashion,499.99,1,2025-08-18,Card
ORD101521,Kristen Harris,ujohnson@kent.net,67.0,United Kingdom,electronics,1200,3,2025-02-10,Transfer
ORD101522,Sean Stark,michellesexton@ross.biz,62.0,Nigeria,Fashion,500,2,2024-03-31,Cash
ORD101523,Brooke Conley,timothy09@hotmail.com,50.0,United Kingdom,Electronics,"1,500",2,,Card
ORD101524,Michael Garcia,aprilhamilton@walter-hanna.biz,29.0,United States,Fashion,499.99,1,2024-11-13,Transfer
ORD101525,Paula Hill,dwhite@gmail.com,63.0,USA,Groceries,"1,500",1,2024-03-13,card
ORD101526,Derrick Mccormick,nparrish@fisher.com,,Ghana,Electronics,500,2,2025-07-06,Card
ORD101527,William Smith,william33@miller.org,30.0,USA,Electronics,2500,3,2026-02-12,Transfer
ORD101528,Tamara Bowman,,62.0,Ghana,Electronics,"1,500",4,2024-09-03,
ORD101529,Megan Bradley,gmoore@mckinney-fernandez.com,60.0,nigeria,Electronics,499.99,,2025-02-08,Card
ORD101530,Mr. Joseph Allen,zbarron@robertson-finley.biz,41.0,United Kingdom,Groceries,"1,500",2,2025-08-24,Card
ORD101531,Jonathan Long,hpadilla@ware.info,37.0,United Kingdom,Groceries,499.99,2,2024-07-31,Transfer
ORD101532,Kathryn Smith,nicholasboone@gmail.com,23.0,United States,Home,500,,2025-05-02,Card
ORD101533,Autumn Grant,travis01@hotmail.com,38.0,Nigeria,Electronics,500,,2025-02-25,Card
ORD101534,Zachary Montgomery,graypatricia@daniels.info,44.0,United States,Electronics,499.99,5,,Cash
ORD101535,Christopher Pierce,,34.0,United States,Electronics,499.99,2,2025-04-04,card
ORD101536,Angela Brennan,jacquelineowens@yahoo.com,69.0,United Kingdom,Electronics,"1,500",1,2025-04-14,Transfer
ORD101537,Kyle Walker,delgadodorothy@perez.com,64.0,Nigeria,Home,2500,1,2025-04-17,Transfer
ORD101538,Jo Walker MD,alvarezjonathan@hotmail.com,35.0,United States,Groceries,499.99,2,2025-07-27,Cash
ORD101539,Hannah Khan,nhill@strong-tucker.com,41.0,nigeria,Fashion,,5,2025-12-12,
ORD101540,Amanda Black,carlosbutler@boone-travis.com,31.0,nigeria,Home,500,3,2025-05-11,Cash
ORD101541,Stephen Delacruz,,67.0,United States,Electronics,500,1,2024-05-04,Card
ORD101542,Vanessa Schultz,travisthompson@calhoun.com,55.0,United States,Electronics,,5,2024-05-23,Card
ORD101543,Wendy Ward,timothy40@hotmail.com,33.0,nigeria,Fashion,499.99,1,2025-02-19,Transfer
